course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
ABNORMAL PSYCH,Lecture,PSYC,202L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,156
INST: FASH SHOW PRODUCTION,Independent Study,FASH,499N,,,Communication and The Arts CO,School Communication Arts CO,3,159
LIT CRIT THRY,Marist Abroad,ENG,308L,,,Liberal Arts LA,School of Liberal Arts LA,3,160
ST:GRAPHICS IN GAME DEV,Marist Abroad,CMPT,489N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,161
SCH PSYC INTRN II,Internship,PSYH,702N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Masters - School Psychology', '701N', 'Graduate', 'P', '']]",MA School Psychology BZ,MA School Psychology BZ,3,158
PHYSICAL ANTHROPOLOGY,On Line Class,ANTH,101L,,,Science SI,School of Science SI,3,162
HUMAN & VERT COMP ANAT,Lecture,BIOL,340L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,4,149
MUSIC HISTORY,Lorenzo di Medici,FLOR,388L,,,Registrar RG,Registrar RG,2,165
ISSUES IN LEADERSHIP,Lecture,ORG,321L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Organizational Administration', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Business', '100N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Organizational Administration', '101N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Organizational Administration', '202N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Organizational Administration', '301N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Organizational Administration', '302N', 'Undergraduate', 'D', '']]",Professional Programs PP,Professional Programs PP,3,157
ADV TECH INTERNSHIP,Internship,CMPT,490N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,5,166
CULTURAL ANTHROPOLOGY,Marist Abroad,ANTH,102L,,,Science SI,School of Science SI,3,168
INTRNSHP IN PROFESSIONAL STDS,Internship,INTD,499N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Integrative Major', '105L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Professional Programs PP,Professional Programs PP,6,163
WRITING IN THE DIGITAL AGE,Lecture,ENG,313L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '222L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '280L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,164
FIRST YEAR SEMINAR,Lecture,FYS,101L,,,Liberal Arts LA,School of Liberal Arts LA,4,171
SCH PSY INTRN IV,Internship,PSYH,704N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Masters - School Psychology', '703N', 'Graduate', 'P', '']]",MA School Psychology BZ,MA School Psychology BZ,3,167
FLORENCE HONORS,Lorenzo di Medici,FLOR,390L,,,Registrar RG,Registrar RG,2,173
THRY-PERSONALITY,Lecture,PSYC,203L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,170
ADV TECH INTERNSHIP,Internship,CMPT,491N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,8,174
INTRO INTERIOR DESGN,Marist Abroad,ITDS,101N,,,Communication and The Arts CO,School Communication Arts CO,3,176
FORMS IN WRITING,Marist Abroad,ENG,318L,,,Liberal Arts LA,School of Liberal Arts LA,1,177
STRATEGIC LDRSHP & INNOVATION,On Line Class,ORG,421L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Organizational Administration', '321L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Organizational Administration', '322L', 'Undergraduate', 'D', '']]",Professional Programs PP,Professional Programs PP,3,175
INTRO TO STRATEGIC ADVERTISING,Lecture,COM,220L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '117L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English-ESOL', '117L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '120L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English-Honors', '120L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English-ESOL', '120L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,169
ADVANCED GRAPHIC DESIGN,Lorenzo di Medici,FLOR,433N,,,Registrar RG,Registrar RG,2,179
ADV TECH INTERNSHIP,Internship,CMPT,492N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,7,181
ARCHAEOLOGY,Marist Abroad,ANTH,120L,,,Science SI,School of Science SI,3,180
GROUP COUNSELING,Lecture,PSYH,706L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Masters - School Psychology', '705L', 'Graduate', 'C', '']]",MA School Psychology BZ,MA School Psychology BZ,3,178
INTERIOR+INDSTRL DSGN,Marist Abroad,ITDS,110L,,,Communication and The Arts CO,School Communication Arts CO,3,182
"PSYC, BIO SEX DIF",Marist Abroad,PSYC,206L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,183
ST: DIVERSITY VERTEBRATES,Marist Abroad,BIOL,393L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,4,172
INTRO TO LAW,Lecture,PRLG,101L,,,Liberal Arts LA,School of Liberal Arts LA,3,184
GENERAL ART,Lorenzo di Medici,FLOR,436L,,,Registrar RG,Registrar RG,2,186
ENG DRAMA I,Marist Abroad,ENG,320L,,,Liberal Arts LA,School of Liberal Arts LA,3,185
ADV TECH INTERNSHIP,Internship,CMPT,495N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,1,187
DB DEC MAKING FOR CURR & INST,Lecture,MATA,565L,,,MA Teaching BT,MA in Teaching BT,3,188
HIST INTERIOR DESGN,Marist Abroad,ITDS,150L,,,Communication and The Arts CO,School Communication Arts CO,3,189
WINE & CULTURE I,Marist Abroad,ANTH,130L,,,Science SI,School of Science SI,3,191
THE EXCEPT CHILD,Hybrid Lecture/Online,PSYC,207L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,190
BIO INTERN,Lorenzo di Medici,FLOR,440N,,,Registrar RG,Registrar RG,2,193
CHAUCER,Marist Abroad,ENG,324L,,,Liberal Arts LA,School of Liberal Arts LA,3,194
ADV TECH INTERNSHIP,Internship,CMPT,496N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,2,195
LITERACY INCL SECONDARY EDU,Lecture,MATA,630L,,,MA Teaching BT,MA in Teaching BT,3,196
PERSPCTV DRAW+RENDRNG,Marist Abroad,ITDS,180N,,,Communication and The Arts CO,School Communication Arts CO,3,197
ST:SCRD/SCULR SYMBOL/ITAL FOOD,Marist Abroad,ANTH,189L,,,Science SI,School of Science SI,3,199
SHAKESPEARE,Lecture,ENG,325L,,,Liberal Arts LA,School of Liberal Arts LA,3,200
ADV TECH INTERNSHIP,Marist Abroad,CMPT,498N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,6,201
PARASITOLOGY,Lecture,BIOL,421L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,4,192
EXCURS-CLASSICAL,Lecture,MATH,110L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,202
INTR LEG WRIT-RES,Lecture,PRLG,210N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Paralegal', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '102L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,198
"FURN,WOOD OBJCTS,GLDNG CONS",Marist Abroad,CONV,150N,,,Communication and The Arts CO,School Communication Arts CO,3,205
CO(OK)QUINARIUS ANC SRCE ITAL,Lorenzo di Medici,ANTH,264L,,,Science SI,School of Science SI,3,208
FILM & LITERATURE,Marist Abroad,ENG,339L,,,Liberal Arts LA,School of Liberal Arts LA,3,209
EDUC PSYCHOLOGY,Lecture,PSYC,208L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,207
RESIDENTIAL INTERIOR,Marist Abroad,ITDS,215N,,,Communication and The Arts CO,School Communication Arts CO,3,210
LAW AND SOCIETY,Lecture,PRLG,221L,,,Liberal Arts LA,School of Liberal Arts LA,3,211
FRESCO TECH+MURAL PAINT,Marist Abroad,CONV,180N,,,Communication and The Arts CO,School Communication Arts CO,3,212
EXCURS-MODERN,On Line Class,MATH,111L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,213
AMER DRAMA I,Marist Abroad,ENG,340L,,,Liberal Arts LA,School of Liberal Arts LA,3,214
ST:WINE IN ANCIENT ITALY,Marist Abroad,ANTH,292L,,,Science SI,School of Science SI,3,215
PRODUCT DESIGN,Marist Abroad,ITDS,220N,,,Communication and The Arts CO,School Communication Arts CO,3,216
DEVEL BIOLOGY,Marist Abroad,BIOL,430L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,4,206
FRESCO TECH+MURAL PAINT II,Marist Abroad,CONV,280N,,,Communication and The Arts CO,School Communication Arts CO,3,219
FAMILY LAW,Lecture,PRLG,311L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Paralegal', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '102L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,217
CALC:MGMT APPLCTN,Lecture,MATH,115L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,220
MODERN IRISH LIT,Marist Abroad,ENG,345L,,,Liberal Arts LA,School of Liberal Arts LA,3,221
SOCIAL PSYCHOLOGY,Lecture,PSYC,220L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,218
DESIGN & CRAFTSMANSHIP,Marist Abroad,ITDS,226N,,,Communication and The Arts CO,School Communication Arts CO,3,222
ST:CONSRVTN STDS/RESTRTN,Lorenzo di Medici,CONV,392N,,,Communication and The Arts CO,School Communication Arts CO,3,223
PERCEPTION FORM & SPACE,Lorenzo di Medici,ITDS,231L,,,Communication and The Arts CO,School Communication Arts CO,3,228
CONSRVTN STDS RSTRTN II,Marist Abroad,CONV,393N,,,Communication and The Arts CO,School Communication Arts CO,3,229
CRIMINAL LAW,Lecture,PRLG,312L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Paralegal', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '102L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,227
PSYC OF ART & HUMAN CREATIVITY,Marist Abroad,PSYC,221L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,230
ELEM ARAB II,Lecture,ARAB,102L,,,Liberal Arts LA,School of Liberal Arts LA,3,231
ACTING III,Lecture,ENG,349L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '241L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '350L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Media Studies & Production', '206L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Media Studies & Production', '350L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,226
SUSTAINABLE DESIGN,Marist Abroad,ITDS,315N,,,Communication and The Arts CO,School Communication Arts CO,3,232
BIOLOGY CAPPING,Lecture,BIOL,477L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Philosophy', '200L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,3,225
WRKNG GROUP PRJCT-PNT+PLYCHRM,Marist Abroad,CONV,400L,,,Communication and The Arts CO,School Communication Arts CO,3,233
INTERMEDIATE ARABIC II,Lecture,ARAB,106L,,,Liberal Arts LA,School of Liberal Arts LA,3,234
COMPOSITION THRY,Lecture,ENG,351L,,,Liberal Arts LA,School of Liberal Arts LA,3,235
ITALIAN CAPPING,Lorenzo di Medici,FLOR,464L,,,Registrar RG,Registrar RG,2,238
PRE-CALCULUS,Hybrid Lecture/Online,MATH,120L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,239
COMMUNITY PSYCH,Lecture,PSYC,222L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,236
LIGHTING DESIGN,Marist Abroad,ITDS,320N,,,Communication and The Arts CO,School Communication Arts CO,3,241
REAL PROP & TITLE,Lecture,PRLG,313N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Paralegal', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '102L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,237
NEWS EDITING,Lecture,COM,236L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '242L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '241L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,240
INTRO CRIM JUST,Lecture,CRJU,101L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,242
HIST OF INT DSGN,Lorenzo di Medici,ARCH,140L,,,Communication and The Arts CO,School Communication Arts CO,3,243
GENERAL IMC,Lorenzo di Medici,FLOR,482L,,,Registrar RG,Registrar RG,2,244
INTRO-STATIST I,Lecture,MATH,130L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,245
SR RESEARCH II,Lecture,BIOL,481L,,,Science SI,School of Science SI,3,247
AESTHETICS OF DESIGN,Marist Abroad,ITDS,330L,,,Communication and The Arts CO,School Communication Arts CO,3,246
ROMAN CIV-MONUMNTS,Marist Abroad,ARCH,150L,,,Communication and The Arts CO,School Communication Arts CO,3,250
INTERIOR CONSTRUCTION,Marist Abroad,ITDS,331N,,,Communication and The Arts CO,School Communication Arts CO,3,253
RESEARCH II,Lecture,BIOL,482L,,,Science SI,School of Science SI,2,254
BUSINESS LAW I,Lecture,PRLG,380N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Paralegal', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '102L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,251
GENERAL FASHION MERCH,Lorenzo di Medici,FLOR,483N,,,Registrar RG,Registrar RG,2,255
INTRO TO JOURNALISM,Lecture,COM,242L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'English', '117L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English-ESOL', '117L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '120L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English-Honors', '120L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English-ESOL', '120L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Communication', '102L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,248
FUND-ART+DESIGN,Lecture,ART,101L,,,Communication and The Arts CO,School Communication Arts CO,3,256
DISPLAY DESIGN,Marist Abroad,ITDS,340N,,,Communication and The Arts CO,School Communication Arts CO,3,257
GENERAL CONSERVATION,Lorenzo di Medici,FLOR,484L,,,Registrar RG,Registrar RG,2,258
RESEARCH I,Lecture,BIOL,483L,,,Science SI,School of Science SI,1,260
FURNITURE DESIGN,Marist Abroad,ITDS,350N,,,Communication and The Arts CO,School Communication Arts CO,3,262
WILLS TRUSTS ESTA,Lecture,PRLG,420N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Paralegal', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '102L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,259
CRIMINOLOGY,Hybrid Lecture/Online,CRJU,202L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,261
GENERAL LAYOUT AND DESIGN,Lorenzo di Medici,FLOR,485L,,,Registrar RG,Registrar RG,2,263
EXHIBIT DESIGN,Marist Abroad,ITDS,360N,,,Communication and The Arts CO,School Communication Arts CO,3,265
JOURNALISM SKILLS,Lecture,COM,243L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '103L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Media Studies & Production', '103L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,264
COM CAPPING,Lorenzo di Medici,FLOR,486L,,,Registrar RG,Registrar RG,2,266
"ART IN ROME, ANCIENT - BAROQUE",Marist Abroad,ART,102L,,,Communication and The Arts CO,School Communication Arts CO,3,267
CRIM & SCI INVEST,Lecture,CRJU,206N,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,269
FIRST YEAR SEMINAR HONORS,Lecture,FYSH,101L,,,Liberal Arts LA,School of Liberal Arts LA,4,270
ARCH STUDIO:DESIGN COMMUNITIES,Lorenzo di Medici,ITDS,382L,,,Communication and The Arts CO,School Communication Arts CO,3,272
"CIV LITIG, PRACT",Lecture,PRLG,422N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Paralegal', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Political Science', '102L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,268
ELEM FREN I,Marist Abroad,FREN,101L,,,Liberal Arts LA,School of Liberal Arts LA,3,273
"SPORTS,CULT,COMM",Lecture,COM,260L,,,Communication and The Arts CO,School Communication Arts CO,3,274
BIOL INTERN,Internship,BIOL,494N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,1,271
