course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
BASIC CONCEPTS ATHT,Lecture,ATHT,205L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Athletic Training', '104N', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,3,822
AMERICAN ETHNIC LIT,Lecture,ENG,223L,,,Liberal Arts LA,School of Liberal Arts LA,3,826
CLINICAL EX-METHODS SEC EDU I,Lecture,MATA,507N,,,MA Teaching BT,MA in Teaching BT,1,828
WASH SEM I:ECON,Lecture,POSC,453L,,,Liberal Arts LA,School of Liberal Arts LA,4,830
MANAGEMENT INFOR SYSTEMS,Marist Abroad,CMPT,300L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,829
BIOCHEMISTRY I,Lecture,CHEM,420L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Chemistry', '211L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '212L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,3,827
ETHICS,Lorenzo di Medici,PHIL,200L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Philosophy', '101L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,831
THERAP EXERCISE,Lecture,ATHT,306L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Health Education', '300L', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,3,832
LIT GENRE:DRAM-PO,Marist Abroad,ENG,225L,,,Liberal Arts LA,School of Liberal Arts LA,3,833
CURR STRAT STU W/SPEC NEEDS,Lecture,MATA,510L,,,MA Teaching BT,MA in Teaching BT,3,834
WASH SEM II:U.S.,Lecture,POSC,454L,,,Liberal Arts LA,School of Liberal Arts LA,4,835
POLITICS & LITERATURE,Lecture,ENG,226L,,,Liberal Arts LA,School of Liberal Arts LA,3,838
EDU ASSESSMENT & EVAL,Lecture,MATA,605L,,,MA Teaching BT,MA in Teaching BT,3,839
WASH SEM II:ECO.,Lecture,POSC,456L,,,Liberal Arts LA,School of Liberal Arts LA,4,840
BIOCHEM LAB I,Laboratory,CHEM,423L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Chemistry', '420L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,1,836
LOWER BODY/EXREM,Lecture,ATHT,310L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Athletic Training', '205L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '202L', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,3,837
FIRST YEAR SEMINAR HONORS,Lecture,FYSH,101L,,,Liberal Arts LA,School of Liberal Arts LA,4,841
WASH RES THESIS,Lecture,POSC,457L,,,Liberal Arts LA,School of Liberal Arts LA,4,842
METHODS INC SECONDARY EDU II,Lecture,MATA,606N,,,MA Teaching BT,MA in Teaching BT,3,843
INTRO TO LOGIC,Lorenzo di Medici,PHIL,203L,,,Liberal Arts LA,School of Liberal Arts LA,3,844
ADV ATHLTC TRAIN,Lecture,ATHT,330L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Athletic Training', '205L', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,3,845
ACTING I,Lecture,ENG,227L,,,Liberal Arts LA,School of Liberal Arts LA,3,847
RESRCH METH CHEMII,Lecture,CHEM,475L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Chemistry', '474L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,2,846
"TECNOLOGY,ETHICS,+SOCIETY",Lecture,CMPT,305L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,848
CAPPING:LAW+MORALITY,Lecture,POSC,477L,,,Liberal Arts LA,School of Liberal Arts LA,3,849
TRANS COMUTY BASED LEARNING,Lecture,MATA,610L,,,MA Teaching BT,MA in Teaching BT,3,850
FOUND OF COGNITIVE SCIENCES,Lecture,PHIL,205L,,,Liberal Arts LA,School of Liberal Arts LA,3,851
DATA COMMUNICATIONS,Lecture,CMPT,306N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,853
INTERN IN POL SCI,Internship,POSC,491N,,,Liberal Arts LA,School of Liberal Arts LA,2,854
RESEARCH:THEORY & APPLICATION,Lecture,MATA,660L,,,MA Teaching BT,MA in Teaching BT,3,855
CLINICL PRACT I,Lecture,ATHT,395N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Athletic Training', '104L', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,1,852
LITERATURE & NATURE,Lecture,ENG,232L,,,Liberal Arts LA,School of Liberal Arts LA,3,856
ELEM FREN I,Lecture,FREN,101L,,,Liberal Arts LA,School of Liberal Arts LA,3,857
ANCIENT PHILOSOPHY,Lecture,PHIL,210L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Philosophy', '101L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,858
EXCURS-CLASSICAL,Lorenzo di Medici,MATH,110L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,860
CHEMISTRY INTERNSHIP,Internship,CHEM,490N,,,Science SI,School of Science SI,1,861
GLBALZTN+ITS CONSQUNCS,Lorenzo di Medici,POLI,220L,,,Liberal Arts LA,School of Liberal Arts LA,3,859
LAW & LITERATURE,Lecture,ENG,233L,,,Liberal Arts LA,School of Liberal Arts LA,3,863
CLINCL PRACT III,Lecture,ATHT,397N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Athletic Training', '304L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,1,862
ELEM FREN II,Marist Abroad,FREN,102L,,,Liberal Arts LA,School of Liberal Arts LA,3,864
THE POLITICS OF MEDITERRANEAN,Lorenzo di Medici,POLI,285L,,,Liberal Arts LA,School of Liberal Arts LA,3,866
INTERMED CHINESE I,Lecture,CHIN,105L,,,Liberal Arts LA,School of Liberal Arts LA,3,867
AESTHETICS,Lecture,PHIL,237L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Philosophy', '101L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,865
INTERNETWORKING,Lecture,CMPT,307N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '306N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,868
INTERM FREN I,Lecture,FREN,105L,,,Liberal Arts LA,School of Liberal Arts LA,3,870
CALC:MGMT APPLCTN,Lecture,MATH,115L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,871
GRAPHIC NARRATIVES,Lecture,ENG,234L,,,Liberal Arts LA,School of Liberal Arts LA,3,872
EUROPEAN UNION,Lorenzo di Medici,POLI,300L,,,Liberal Arts LA,School of Liberal Arts LA,3,873
ATHT ADMIN & STRATEGIES,Lecture,ATHT,400L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Athletic Training', '104N', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,3,869
PUBLIC PRESENTAT.,Lorenzo di Medici,COM,101L,,,Communication and The Arts CO,School Communication Arts CO,3,874
INTERM FREN II,Marist Abroad,FREN,106L,,,Liberal Arts LA,School of Liberal Arts LA,3,876
EXISTENTIALISM,Lecture,PHIL,242L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Philosophy', '101L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,875
CHILDREN'S & YA LIT,Lecture,ENG,237L,,,Liberal Arts LA,School of Liberal Arts LA,3,878
DATABASE MANAGEMENT,Lecture,CMPT,308N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,877
ITALY+THE EU,Lorenzo di Medici,POLI,301L,,,Liberal Arts LA,School of Liberal Arts LA,3,879
WORKSHP WRITING,Marist Abroad,FREN,201L,,,Liberal Arts LA,School of Liberal Arts LA,3,880
ITALY'S CONTRIBUTION MOD SCI,Marist Abroad,PHIL,281L,,,Liberal Arts LA,School of Liberal Arts LA,3,881
TOPICS IN BIOLOGY,Lecture,BIOL,101L,,,Science SI,School of Science SI,3,882
CONTEMP FRANCE,Lecture,FREN,251L,,,Liberal Arts LA,School of Liberal Arts LA,3,883
PRE-CALCULUS,School College,MATH,120L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,885
PROJECT MANAGEMENT,On Line Class,CMPT,309L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,886
ENVIRONMENTAL ETHICS,Marist Abroad,PHIL,301L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Philosophy', '101L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,884
AM SHORT FIC,Lecture,ENG,240L,,,Liberal Arts LA,School of Liberal Arts LA,3,887
ST: SURVIVAL FRENCH,Marist Abroad,FREN,291L,,,Liberal Arts LA,School of Liberal Arts LA,1,888
INTRO TO z/OS+MJR SUBSYSTEMS,On Line Class,CMPT,315N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,889
INTRNTNL ROME:UN CITY,Marist Abroad,POLI,305L,,,Liberal Arts LA,School of Liberal Arts LA,3,890
INTRO-STATIST I,Lorenzo di Medici,MATH,130L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,892
INTRO TO LITERATURE,Marist Abroad,ENG,255L,,,Liberal Arts LA,School of Liberal Arts LA,3,891
FRENCH FILM+LIT,Lecture,FREN,305L,,,Liberal Arts LA,School of Liberal Arts LA,3,893
ARCH-HARDWARE+SYSTEMS SOFTWARE,Lecture,CMPT,321N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,894
INST:NIETZSCHE & HIS EDUCATORS,Independent Study,PHIL,306L,,,Liberal Arts LA,School of Liberal Arts LA,3,895
ST:POLITICAL SCIENCE,Lorenzo di Medici,POLI,396L,,,Liberal Arts LA,School of Liberal Arts LA,3,896
INTRO TO COMM,Lorenzo di Medici,COM,102L,,,Communication and The Arts CO,School Communication Arts CO,3,897
FREN:INTERN,Internship,FREN,397N,,,Liberal Arts LA,School of Liberal Arts LA,3,898
CLASSICS WEST LIT,Lecture,ENG,270L,,,Liberal Arts LA,School of Liberal Arts LA,3,900
GEN BIOLOGY I,Lecture,BIOL,130L,,,Science SI,School of Science SI,4,902
PARLIAMENT & POLITICS,Marist Abroad,IPOS,305L,,,Liberal Arts LA,School of Liberal Arts LA,3,903
SYSTEM DESIGN,On Line Class,CMPT,330L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '230L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,899
EPISTEMOLOGY,Lecture,PHIL,336L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Philosophy', '101L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,901
CAPPING,Lecture,FREN,477L,,,Liberal Arts LA,School of Liberal Arts LA,3,904
BRITI POLITICS & PUBLIC POLICY,Marist Abroad,IPOS,306L,,,Liberal Arts LA,School of Liberal Arts LA,3,905
CLASSICS OF WEST LIT II,Lecture,ENG,271L,,,Liberal Arts LA,School of Liberal Arts LA,3,907
INTRO TO GAMES,Lecture,GAME,101L,,,Communication and The Arts CO,School Communication Arts CO,3,909
THEORY OF PROGRAM LANG,Lecture,CMPT,331L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '221L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,906
BIOETHICS,Lecture,PHIL,346L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Philosophy', '101L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,908
HIST CAPPING COUR,Lecture,HIST,477L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'History', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '123L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '124L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '130L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '135L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '140L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '141L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '142L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '215L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '219L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '220L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '222L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '223L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '226L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '228L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '229L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '230L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '234L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '242L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '244L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '247L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '248L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '249L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '250L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '256L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '258L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '261L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '262L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '263L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '267L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '268L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '269L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '270L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '272L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '273L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '274L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '275L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '286L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '292L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '296L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '297L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '298L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '299L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'History', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '215L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '219L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '220L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '222L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '223L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '226L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '228L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '229L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '230L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '234L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '242L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '244L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '247L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '248L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '249L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '250L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '256L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '258L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '261L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '262L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '263L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '267L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '268L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '269L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '270L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '272L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '274L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '275L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '286L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '292L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '296L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '297L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '298L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '299L', 'Undergraduate', 'D', ')']]",Liberal Arts LA,School of Liberal Arts LA,3,784
HANSARD SCOLARS DISSERTATION,Marist Abroad,IPOS,307L,,,Liberal Arts LA,School of Liberal Arts LA,3,910
LITERARY ROME,Marist Abroad,ENG,277L,,,Liberal Arts LA,School of Liberal Arts LA,3,911
COLLOQUIUM IN GAMES,Non Scheduled,GAME,201L,,,Communication and The Arts CO,School Communication Arts CO,1,912
INST: CRYPTOGRAP,Independent Study,CMPT,388N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,913
PHIL CAPPING,Non Scheduled,PHIL,477L,,,Liberal Arts LA,School of Liberal Arts LA,3,914
PUB HIST INTERN I,Internship,HIST,496N,,,Liberal Arts LA,School of Liberal Arts LA,3,915
INTERNSHIP IN ACCOUNTING,Internship,MSPA,602N,,,Professional Accountancy MA,Professional Accountancy MA,3,916
GAME STUDIO,Lecture,GAME,480N,,,Communication and The Arts CO,School Communication Arts CO,3,917
ARTIFICAL INTELLIGENCE,Lecture,CMPT,404L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,918
HIST+SOC MODRN CONSMRSM,Marist Abroad,HST,220L,,,Liberal Arts LA,School of Liberal Arts LA,3,920
RENASSNC THEORY OF LOVE,Lorenzo di Medici,PHRS,225L,,,Liberal Arts LA,School of Liberal Arts LA,3,919
BASIC PSY FOUNDATIONS,Marist Abroad,PSYC,100L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,921
FLORENTINE THEATRE HISTORY,Marist Abroad,ENG,278L,,,Liberal Arts LA,School of Liberal Arts LA,3,922
DIGITAL TOOLBOX,Marist Abroad,COM,103L,,,Communication and The Arts CO,School Communication Arts CO,3,923
ELEM GERMAN I,Lecture,GERM,101L,,,Liberal Arts LA,School of Liberal Arts LA,3,924
INTRODUCTION TO GENETICS,Marist Abroad,BIOL,180L,,,Science SI,School of Science SI,4,925
SYSTEMS ADMINST-MGTMNT,Lecture,CMPT,410N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,926
PHYSIO OF HEALTH,School College,PHED,101L,,,Science SI,School of Science SI,3,927
INTRO PSYCHOLOGY,Lecture,PSYC,101L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,928
MAKING OF MODERN EUROPE,Lorenzo di Medici,HST,241L,,,Liberal Arts LA,School of Liberal Arts LA,3,929
CREATIVE WRITING,Lorenzo di Medici,ENG,280L,,,Liberal Arts LA,School of Liberal Arts LA,3,930
INTERM GERMAN I,Lecture,GERM,105L,,,Liberal Arts LA,School of Liberal Arts LA,3,931
GAME DESIGN+PROG I,Lecture,CMPT,414N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,932
BEG CLASS BALLET,Lecture,PHED,105N,,,Science SI,School of Science SI,1,933
MEDIEVAL PERIOD,Lorenzo di Medici,HST,248L,,,Liberal Arts LA,School of Liberal Arts LA,3,935
ST:EXPERIMENTAL GERMAN,Marist Abroad,GERM,192L,,,Liberal Arts LA,School of Liberal Arts LA,1,936
HUM ANTMY&PHYS I,Lecture,BIOL,201L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,4,934
GOLF,Lecture,PHED,120N,,,Science SI,School of Science SI,1,938
HIST-POL TERRORISM,Marist Abroad,HST,320L,,,Liberal Arts LA,School of Liberal Arts LA,3,939
INTRO TO CYBERSECURITY,Lecture,CMPT,416N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '120L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Computing Technology', '306N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Computing Technology', '307N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,937
INTRO GLOBAL ISSUES,On Line Class,GBST,103L,,,Liberal Arts LA,School of Liberal Arts LA,3,940
ST: FROM HORROR TO ROMANCE,Marist Abroad,ENG,292L,,,Liberal Arts LA,School of Liberal Arts LA,3,941
ARCHERY,Lecture,PHED,123N,,,Science SI,School of Science SI,1,942
EUROPE & THE WORLD WARS,Marist Abroad,IHST,102L,,,Liberal Arts LA,School of Liberal Arts LA,3,944
NETWORK SECURITY,On Line Class,CMPT,419N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,946
HIST GRAP+ILLSTRT,Lorenzo di Medici,GRAP,110L,,,Communication and The Arts CO,School Communication Arts CO,3,945
ST:WRITING MODERN WORLDS,Marist Abroad,ENG,293L,,,Liberal Arts LA,School of Liberal Arts LA,3,947
HUMAN NUTRITION,Marist Abroad,BIOL,203L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,3,943
CONDITIONING,Lecture,PHED,124N,,,Science SI,School of Science SI,1,948
MAKING OF MODERN BRITAIN,Marist Abroad,IHST,105L,,,Liberal Arts LA,School of Liberal Arts LA,3,949
ST: GRAPHICS,Lorenzo di Medici,GRAP,292L,,,Communication and The Arts CO,School Communication Arts CO,3,950
COMPUTER FORENSICS,Lecture,CMPT,421N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,951
LIT CRIT THRY,Lecture,ENG,308L,,,Liberal Arts LA,School of Liberal Arts LA,3,952
TENNIS,Lecture,PHED,127N,,,Science SI,School of Science SI,1,954
PLANT BIOLOGY,Marist Abroad,BIOL,211L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,4,953
ST:POLLING,Lecture,HONR,290L,,,Liberal Arts LA,School of Liberal Arts LA,1,955
WEB AUTHORING I,Marist Abroad,GRAP,315L,,,Communication and The Arts CO,School Communication Arts CO,3,956
18 CENT ENGL/COLO,Marist Abroad,ENG,336L,,,Liberal Arts LA,School of Liberal Arts LA,3,957
