course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
AMERICAN FEMINISM,Lecture,HIST,325L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'History', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '123L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '124L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '130L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '135L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '140L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '141L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '142L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '215L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '219L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '220L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '222L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '223L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '226L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '228L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '229L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '230L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '234L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '242L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '244L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '247L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '248L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '249L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '250L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '256L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '258L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '261L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '262L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '263L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '267L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '268L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '269L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '270L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '272L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '274L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '275L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '286L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '292L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '296L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '297L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '298L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '299L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'History', '201L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '210L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '215L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '216L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '217L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '218L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '219L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '220L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '222L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '223L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '225L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '226L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '228L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '229L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '230L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '232L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '234L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '240L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '242L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '244L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '247L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '248L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '249L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '250L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '251L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '252L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '255L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '256L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '258L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '260L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '261L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '262L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '263L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '266L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '267L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '268L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '269L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '270L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '271L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '272L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '274L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '275L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '285L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '286L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '292L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '293L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '294L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '295L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '296L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '297L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '298L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'History', '299L', 'Undergraduate', 'D', ')']]",Liberal Arts LA,School of Liberal Arts LA,3,441
FINANCE,On Line Class,MBA,669N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Masters - MBA', '601N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '660N', 'Graduate', 'C', ')'], ['And', '(', '', '', 'Masters - MBA', '664N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '515N', 'Graduate', 'C', ')'], ['And', '', '', '', 'Masters - MBA', '665N', 'Graduate', 'C', ''], ['And', '', '', '', 'Masters - MBA', '667N', 'Graduate', 'C', '']]",MBA MB,MBA MB,3,536
DIGITAL PHOTO II,Lecture,ART,425N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Art', '320N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Art', '320L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,540
CRIMINOLOGY,On Line Class,CRJU,202L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,542
RESEARCH I,Lecture,ENSC,440L,,,Science SI,School of Science SI,3,543
ORG CHEM LAB I,Laboratory,CHEM,215L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Chemistry', '211L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,1,544
3D MODELING+VISUALIZATION,Lecture,ART,431N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Art', '231L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,548
INTERNSHIP,Lecture,PSYC,488N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Psychology', '350L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Psychology', '487N', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,545
CRIM & SCI INVEST,Lecture,CRJU,206N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,549
SENIOR THESIS,Lecture,ART,478N,,,Communication and The Arts CO,School Communication Arts CO,3,550
OPERATIONS MANAGEMENT,On Line Class,MBA,670N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Masters - MBA', '660N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '601N', 'Graduate', 'C', ')'], ['And', '(', '', '', 'Masters - MBA', '664N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '515N', 'Graduate', 'C', ')'], ['And', '', '', '', 'Masters - MBA', '665N', 'Graduate', 'C', ''], ['And', '', '', '', 'Masters - MBA', '667N', 'Graduate', 'C', ''], ['And', '', '', '', 'Masters - MBA', '663N', 'Graduate', 'C', '']]",MBA MB,MBA MB,3,547
RESEARCH II,Lecture,ENSC,441L,,,Science SI,School of Science SI,3,551
ETHICS,Lorenzo di Medici,PHIL,200L,,,Liberal Arts LA,School of Liberal Arts LA,3,554
POLICING IN AMER,Lecture,CRJU,230L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,553
INTERNSHIP,Lecture,PSYC,489N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Psychology', '350L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Psychology', '487N', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,552
MICHELANGELO,Marist Abroad,ARTL,205L,,,Communication and The Arts CO,School Communication Arts CO,3,556
CORP FIN THEORY P,On Line Class,MBA,671N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Masters - MBA', '602N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '669N', 'Graduate', 'C', '']]",MBA MB,MBA MB,3,555
RESEARCH I,Lecture,ENSC,442L,,,Science SI,School of Science SI,2,558
PALACES OF ROME,Lorenzo di Medici,ARTL,211L,,,Communication and The Arts CO,School Communication Arts CO,3,560
INTRO TO LOGIC,Lorenzo di Medici,PHIL,203L,,,Liberal Arts LA,School of Liberal Arts LA,3,562
RESEARCH I,Lecture,ENSC,443L,,,Science SI,School of Science SI,1,564
ANALYTICAL CHEM,Lecture,CHEM,355L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,4,557
CORRECTIONS,Lecture,CRJU,235L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,561
INTERNSHIP,Lecture,PSYC,490N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Psychology', '350L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Psychology', '487N', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,559
AESTHETICS OF DSGN,Marist Abroad,ARTL,215L,,,Communication and The Arts CO,School Communication Arts CO,3,565
FINANCE MKTS-INST,On Line Class,MBA,672N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Masters - MBA', '602N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '669N', 'Graduate', 'C', ')'], ['And', '', '', '', 'Masters - MBA', '660N', 'Graduate', 'C', '']]",MBA MB,MBA MB,3,563
RESEARCH II,Lecture,ENSC,446L,,,Science SI,School of Science SI,1,566
ST: LAW GOV'T AND JUSTICE,Marist Abroad,CRJU,290L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,569
FLORENCE SKETCHBOOK BEGINNING,Lorenzo di Medici,STUD,125N,,,Communication and The Arts CO,School Communication Arts CO,3,571
ENV SCI INTERN,Internship,ENSC,498N,,,Science SI,School of Science SI,6,572
INTERNSHIP,Lecture,PSYC,491N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Psychology', '350L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Psychology', '487N', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,568
FIN + MANAG ACCOUNTING,On Line Class,MBA,674N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Masters - MBA', '660N', 'Graduate', 'C', ''], ['And', '', '', '', 'Masters - MBA', '665N', 'Graduate', 'C', '']]",MBA MB,MBA MB,3,570
MODERN PHILOSOPHY,Lecture,PHIL,211L,,,Liberal Arts LA,School of Liberal Arts LA,3,573
FASHION IN CULTURE+COMMERCE,Lorenzo di Medici,FASH,100L,,,Communication and The Arts CO,School Communication Arts CO,3,575
CRIM JUS ORG&ADM,Lecture,CRJU,301N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,574
ISLAM AND THE WEST,Marist Abroad,IRES,203L,,,Liberal Arts LA,School of Liberal Arts LA,3,576
QUANTUM+MECHANICS,Lecture,CHEM,362L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Physics', '211L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Physics', '212L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Mathematics', '242L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,3,567
AMERICAN SOCIAL THOUGHT,Lecture,PHIL,213L,,,Liberal Arts LA,School of Liberal Arts LA,3,578
DIGITAL SKETCHBOOK,Lorenzo di Medici,STUD,130N,,,Communication and The Arts CO,School Communication Arts CO,3,579
CRIT ISS HLTH OP,On Line Class,MBA,683N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Masters - MBA', '601N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '660N', 'Graduate', 'C', '']]",MBA MB,MBA MB,3,577
INTENSIVE ISLAM IN THE WEST,Marist Abroad,IRES,204L,,,Liberal Arts LA,School of Liberal Arts LA,4,581
SCIENCE FOR CONSRVTRS II,Lorenzo di Medici,CHEM,380L,,,Science SI,School of Science SI,3,582
CRIMINAL COURTS,Lecture,CRJU,302L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,580
JEWELRY DESIGN I,Lorenzo di Medici,STUD,150N,,,Communication and The Arts CO,School Communication Arts CO,3,584
PHILOSOPHY OF LAW,Marist Abroad,PHIL,245L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Philosophy', '101L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,583
INTRO TO RELIGION,Lecture,REST,107L,,,Liberal Arts LA,School of Liberal Arts LA,3,586
NEGTNS&CNFLT MGT,On Line Class,MBA,685N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Masters - MBA', '601N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '660N', 'Graduate', 'C', '']]",MBA MB,MBA MB,3,585
WAX CARVING+CAST TECH,Lorenzo di Medici,STUD,151N,,,Communication and The Arts CO,School Communication Arts CO,3,588
ITALY'S CONTRIBUTION MOD SCI,Marist Abroad,PHIL,281L,,,Liberal Arts LA,School of Liberal Arts LA,3,589
BIOCHEMISTRY I,Lecture,CHEM,420L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Chemistry', '211L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '212L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,3,587
JUV JUST SYST,Hybrid Lecture/Online,CRJU,305L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,590
EXPANDING CREATIVITY,Lorenzo di Medici,STUD,180L,,,Communication and The Arts CO,School Communication Arts CO,3,592
RELIGION IN AMER,Lecture,REST,201L,,,Liberal Arts LA,School of Liberal Arts LA,3,593
ETHICAL MGT OF ORGNZT,On Line Class,MBA,688N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Masters - MBA', '601N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '660N', 'Graduate', 'C', ')']]",MBA MB,MBA MB,3,591
ENVIRONMENTAL ETHICS,Marist Abroad,PHIL,301L,,,Liberal Arts LA,School of Liberal Arts LA,3,594
CREATIVE PROCESS,Lecture,FASH,126N,,,Communication and The Arts CO,School Communication Arts CO,3,597
ROME SKETCHBOOK - BEGINNING,Lorenzo di Medici,STUD,182N,,,Communication and The Arts CO,School Communication Arts CO,3,598
BIOCHEM LAB I,Laboratory,CHEM,423L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Chemistry', '420L', 'Undergraduate', 'D', '']]",Science SI,School of Science SI,1,595
CRIMINAL LAW+PROCEDURES,Lecture,CRJU,306L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,596
CHRISTIANITY,Lecture,REST,203L,,,Liberal Arts LA,School of Liberal Arts LA,3,600
HIST-JEWELS+SYMBOLISM,Lorenzo di Medici,STUD,217N,,,Communication and The Arts CO,School Communication Arts CO,3,602
FASH FIG DRAW,Lecture,FASH,130N,,,Communication and The Arts CO,School Communication Arts CO,1,603
MORAL COGNITION,Non Scheduled,PHIL,302L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Philosophy', '101L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,601
CRIMINAL JUSTICE ETHICS,Lecture,CRJU,310L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,604
PRIN OF JUDAISM,Lecture,REST,204L,,,Liberal Arts LA,School of Liberal Arts LA,3,606
STRATEGIC MANGMT,On Line Class,MBA,801N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Masters - MBA', '601N', 'Graduate', 'C', ''], ['Or', '', '', '', 'Masters - MBA', '660N', 'Graduate', 'C', ')'], ['And', '', '', '', 'Masters - MBA', '663N', 'Graduate', 'C', ''], ['And', '', '', '', 'Masters - MBA', '664N', 'Graduate', 'C', ''], ['And', '', '', '', 'Masters - MBA', '665N', 'Graduate', 'C', ''], ['And', '', '', '', 'Masters - MBA', '667N', 'Graduate', 'C', ''], ['And', '', '', '', 'Masters - MBA', '668N', 'Graduate', 'C', ''], ['And', '', '', '', 'Masters - MBA', '669N', 'Graduate', 'C', ''], ['And', '', '', '', 'Masters - MBA', '670N', 'Graduate', 'C', '']]",MBA MB,MBA MB,3,599
